"age","WageS","WWa","Survive","surv","B","Q","NageS"
75,0.127573282559741,0.253417638435983,0.00818870101437408,0.985111939603063,0.00104465946830398,0.00207516127292101,0.0270381871474977
76,0.131112770884484,0.258083588845882,0.00806678713909961,0.985111939603063,0.00105765881394267,0.00208190537531463,0.0266356409842221
77,0.134683345412293,0.262748166783309,0.00794668832496346,0.985111939603063,0.00107028656855489,0.00208797778938247,0.0262390879525378
78,0.138284099266767,0.267410608781558,0.00782837754922577,0.985111939603063,0.00108254013811486,0.00209339120621034,0.0258484388263399
79,0.141914129829835,0.27207017282083,0.00771182819146287,0.985111939603063,0.00109441738718864,0.00209815842881585,0.0254636057079268
80,0.145572539209893,0.276726137863551,0.00759701402757756,0.985111939603063,0.00110591662240764,0.00210229235114676,0.0250845020082234
81,0.149258434684315,0.281377803398913,0.00748390922389861,0.985111939603063,0.00111703657607862,0.00210580593825745,0.0247110424272979
82,0.152970929117295,0.286024488996465,0.00737248833136801,0.985111939603063,0.00112777638995578,0.00210871220761194,0.024343142935169
83,0.156709141353944,0.290665533868579,0.00726272627981489,0.985111939603063,0.00113813559919851,0.00211102421146376,0.0239807207528989
84,0.160472196591553,0.295300296441622,0.00715459837231458,0.985111939603063,0.00114811411653567,0.00211275502026524,0.0236236943339676
85,0.164259226728882,0.299928153935664,0.00704808027963173,0.985111939603063,0.00115771221665539,0.0021139177070603,0.0232719833459247
86,0.168069370694308,0.304548501952565,0.00694314803474611,0.985111939603063,0.0011669305208372,0.00211452533281682,0.0229255086523141
87,0.171901774753664,0.30916075407228,0.00683977802745993,0.985111939603063,0.00117576998184148,0.00211459093265652,0.0225841922948679
88,0.175755592798536,0.31376434145721,0.00673794699908546,0.985111939603063,0.00118423186906938,0.00211412750294163,0.0222479574759659
89,0.179629986615787,0.31835871246447,0.00663763203721172,0.985111939603063,0.00119231775400486,0.00211314798917964,0.0219167285413552
90,0.183524126139044,0.3229433322659,0.00653881057054906,0.985111939603063,0.00120002949594876,0.0021116652747086,0.0215904309631282
91,0.187437189682851,0.327517682475678,0.0064414603638506,0.985111939603063,0.00120736922805363,0.00210969217012728,0.0212689913229533
92,0.191368364160177,0.332081260785396,0.00634555951290911,0.985111939603063,0.00121433934366647,0.00210724140343562,0.0209523372955552
93,0.19531684528395,0.336633580606446,0.00625108643962856,0.985111939603063,0.00122094248298553,0.00210432561085256,0.020640397632442
94,0.199281837753247,0.341174170719578,0.00615801988716889,0.985111939603063,0.00122718152003606,0.00210095732827951,0.0203331021458734
95,0.203262555424762,0.345702574931493,0.00606633891516318,0.985111939603063,0.00123305954996874,0.00209714898337903,0.0200303816930685
96,0.207258221470163,0.350218351738344,0.00597602289500594,0.985111939603063,0.0012385798766839,0.00209291288823959,0.0197321681606484
97,0.211268068519897,0.35472107399599,0.00588705150521161,0.985111939603063,0.00124374600078321,0.00208826123259837,0.0194383944493102
98,0.215291338794019,0.359210328596904,0.00579940472684214,0.985111939603063,0.00124856160785021,0.0020832060775954,0.0191489944587293
99,0.219327284220572,0.363685716153574,0.00571306283900263,0.985111939603063,0.00125303055705992,0.00207775935003304,0.0188639030726872
100,0.22337516654205,0.368146850688301,0.00562800641440406,0.985111939603063,0.00125715687011723,0.00207193283711641,0.018583056144419
101,0.227434257410441,0.372593359329251,0.00554421631499206,0.985111939603063,0.00126094472052307,0.00206573818165093,0.0183063904821812
102,0.231503838471341,0.377024882012652,0.00546167368764077,0.985111939603063,0.00126439842316676,0.00205918687767437,0.0180338438350326
103,0.235583201437604,0.381441071191007,0.00538035995991082,0.985111939603063,0.00126752242424249,0.00205229026650159,0.0177653548788277
104,0.239671648152984,0.385841591547221,0.0053002568358704,0.985111939603063,0.00127032129148718,0.00204505953316127,0.0175008632024187
105,0.243768490646209,0.390226119714512,0.00522134629197868,0.985111939603063,0.00127279970473682,0.0020375057032046,0.0172403092940625
106,0.247873051175903,0.394594344002011,0.00514361057303038,0.985111939603063,0.00127496244679768,0.00202963963986673,0.0169836345280307
107,0.251984662266776,0.39894596412592,0.00506703218816078,0.985111939603063,0.00127681439462858,0.00202147204156287,0.0167307811514178
108,0.256102666737459,0.403280690946151,0.00499159390691021,0.985111939603063,0.00127836051083015,0.00201301343970135,0.0164816922711476
109,0.260226417720378,0.407598246208302,0.00491727875534715,0.985111939603063,0.00127960583543651,0.00200427419679684,0.016236311841171
110,0.26435527867403,0.411898362290904,0.00484407001224896,0.985111939603063,0.00128055547800459,0.00199526450486783,0.0159945846498561
111,0.268488623388005,0.416180781957808,0.00477195120533961,0.985111939603063,0.00128121460999636,0.00198599438410274,0.0157564563075651
112,0.272625835981112,0.420445258115634,0.00470090610758327,0.985111939603063,0.0012815884574486,0.00197647368178021,0.0155218732344164
113,0.27676631089292,0.424691553576167,0.00463091873353324,0.985111939603063,0.00128168229392491,0.00196671207142921,0.0152907826482288
114,0.280909452869047,0.428919440823612,0.00456197333573509,0.985111939603063,0.00128150143374452,0.00195671905221572,0.0150631325526455
115,0.285054676940488,0.433128701786623,0.00449405440118345,0.985111939603063,0.00128105122548233,0.00194650394854305,0.0148388717254347
116,0.289201408397292,0.437319127614993,0.00442714664783151,0.985111939603063,0.00128033704573422,0.00193607590985332,0.014617949706964
117,0.293349082756854,0.441490518460929,0.00436123502115249,0.985111939603063,0.00127936429314215,0.00192544391061858,0.0144003167888473
118,0.297497145727117,0.445642683264822,0.00429630469075234,0.985111939603063,0.00127813838267284,0.00191461675051011,0.0141859240027599
119,0.301645053164923,0.449775439545418,0.00423234104703277,0.985111939603063,0.00127666474014429,0.00190360305473528,0.0139747231094205
120,0.305792271029795,0.453888613194316,0.00416932969790411,0.985111939603063,0.00127494879699407,0.00189241127453157,0.013766666587737
121,0.309938275333365,0.457982038274691,0.00410725646554697,0.985111939603063,0.00127299598528344,0.0018810496878081,0.0135617076241142
122,0.314082552084713,0.46205555682418,0.0040461073832222,0.985111939603063,0.00127081173293123,0.00186952639992516,0.0133598001019208
123,0.318224597231815,0.466109018661838,0.00398586869212829,0.985111939603063,0.00126840145917143,0.00185784934460286,0.0131608985911124
124,0.322363916599348,0.470142281199082,0.00392652683830562,0.985111939603063,0.00126577057022865,0.00184602628495042,0.01296495833801
125,0.32650002582303,0.474155209254558,0.00386806846958673,0.985111939603063,0.00126292445520532,0.00183406481460785,0.0127719352552299
126,0.330632450280731,0.478147674872842,0.00381048043259204,0.985111939603063,0.00125986848217468,0.00182197235899234,0.0125817859117643
127,0.334760725020523,0.48211955714691,0.00375374976977026,0.985111939603063,0.00125660799447391,0.00180975617664195,0.0123944675232086
128,0.338884394685864,0.486070742044294,0.00369786371648293,0.985111939603063,0.00125314830719114,0.00179742336064953,0.0122099379421352
129,0.343003013438108,0.490001122236857,0.00364280969813229,0.985111939603063,0.00124949470384094,0.00178498084018013,0.0120281556486098
130,0.347116144876495,0.493910596934125,0.00358857532733195,0.985111939603063,0.00124565243322237,0.0017724353820656,0.0118490797408495
131,0.351223361955798,0.497799071720084,0.00353514840111967,0.985111939603063,0.00124162670645392,0.00175979359247011,0.0116726699260196
132,0.355324246901793,0.501666458393398,0.00348251689821166,0.985111939603063,0.00123742269417983,0.00174706191862101,0.0114988865111675
133,0.359418391124683,0.50551267481097,0.00343066897629773,0.985111939603063,0.0012330455239423,0.00173424665059928,0.0113276903942918
134,0.363505395130653,0.509337644734777,0.00337959296937671,0.985111939603063,0.00122850027771406,0.00172135392318455,0.0111590430555437
135,0.367584868431674,0.513141297681923,0.00332927738513157,0.985111939603063,0.00122379198958613,0.00170838971774949,0.0109929065485608
136,0.371656429453704,0.516923568777842,0.00327971090234357,0.985111939603063,0.0012189256436054,0.00169535986419904,0.0108292434919279
137,0.375719705443415,0.520684398612595,0.00323088236834499,0.985111939603063,0.0012139061717569,0.00168227004294975,0.010668017060767
138,0.379774332373565,0.524423733100189,0.00318278079650967,0.985111939603063,0.00120873845208586,0.00166912578694519,0.0105091909784507
139,0.383819954847146,0.528141523340869,0.00313539536378102,0.985111939603063,0.00120342730695438,0.0016559324837032,0.0103527295084406
140,0.387856226000408,0.531837725486322,0.00308871540823677,0.985111939603063,0.00119797750142802,0.0016426953773912,0.0101985974462458
141,0.391882807404891,0.535512300607737,0.00304273042668999,0.985111939603063,0.00119239374178756,0.00162941957092592,0.010046760111502
142,0.395899368968544,0.539165214566656,0.00299743007232583,0.985111939603063,0.00118668067416113,0.0016161100280941,0.00989718334016842
143,0.399905588836056,0.542796437888574,0.00295280415237345,0.985111939603063,0.00118084288327246,0.0016027715756909,0.00974983347684043
144,0.403901153288486,0.546405945639228,0.00290884262581258,0.985111939603063,0.00117488489130041,0.00158940890567282,0.00960467736717714
145,0.407885756642276,0.549993717303515,0.0028655356011143,0.985111939603063,0.00116881115684589,0.00157602657732241,0.00946168235044151
146,0.41185910114776,0.553559736667003,0.00282287333401533,0.985111939603063,0.00116262607400154,0.00156262901942183,0.0093208162521515
147,0.415820896887223,0.557103991699968,0.00278084622532561,0.985111939603063,0.00115633397152034,0.00154922053243269,0.00918204737684072
148,0.419770861672622,0.560626474443918,0.00273944481876837,0.985111939603063,0.001149939112079,0.00153580529067977,0.00904534450092677
149,0.423708720943017,0.564127180900548,0.00269865979885247,0.985111939603063,0.00114344569163212,0.00152238734453628,0.00891067686568587
150,0.427634207661817,0.56760611092308,0.00265848198877636,0.985111939603063,0.00113685783885359,0.00150897062260841,0.00877801417033195
151,0.431547062213882,0.571063268109947,0.00261890234836329,0.985111939603063,0.00113017961466122,0.00149555893391716,0.00864732656519887
152,0.435447032302569,0.574498659700765,0.00257991197202718,0.985111939603063,0.0011234150118211,0.00148215597007557,0.00851858464502415
153,0.43933387284678,0.577912296474548,0.00254150208676886,0.985111939603063,0.00111656795462833,0.00146876530745945,0.00839175944233261
154,0.443207345878069,0.581304192650134,0.0025036640502021,0.985111939603063,0.00110964229866041,0.0014553904093699,0.00826682242091859
155,0.447067220437876,0.584674365788763,0.00246638934860905,0.985111939603063,0.00110264183060023,0.00144203462818615,0.0081437454694252
156,0.450913272474933,0.588022836698772,0.00242966959502459,0.985111939603063,0.00109557026812539,0.00142870120750712,0.00802250089501911
157,0.454745284742902,0.591349629342366,0.00239349652734927,0.985111939603063,0.00108843125986059,0.00141539328428023,0.00790306141715958
158,0.458563046698295,0.594654770744419,0.00235786200649023,0.985111939603063,0.00108122838539031,0.00140211389091642,0.0077854001614602
159,0.462366354398719,0.597938290903264,0.00232275801452996,0.985111939603063,0.00107396515532862,0.0013888659573899,0.00766949065364206
160,0.466155010401499,0.601200222703446,0.00228817665292217,0.985111939603063,0.0010666450114434,0.00137565231332163,0.00755530681357689
161,0.469928823662713,0.604440601830372,0.0022541101407146,0.985111939603063,0.00105927132683221,0.00136247569004548,0.00744282294941896
162,0.473687609436687,0.607659466686854,0.00222055081279829,0.985111939603063,0.00105184740614711,0.00134933872265607,0.0073320137518243
163,0.477431189175984,0.610856858311474,0.00218749111818288,0.985111939603063,0.00104437648586596,0.00133624395203745,0.00722285428825597
164,0.481159390431933,0.614032820298761,0.00215492361829761,0.985111939603063,0.00103686173460745,0.00132319382687169,0.00711531999737414
165,0.48487204675571,0.617187398721127,0.00212284098531761,0.985111939603063,0.00102930625348786,0.00131019070562677,0.00700938668350969
166,0.488568997600037,0.620320642052537,0.00209123600051511,0.985111939603063,0.00102171307651678,0.00129723685852291,0.00690503051122011
167,0.492250088221497,0.623432601093869,0.00206010155263519,0.985111939603063,0.00101408517102991,0.00128433446947687,0.00680222799992637
168,0.495915169583515,0.626523328899938,0.00202943063629573,0.985111939603063,0.00100642543815658,0.00127148563802352,0.00670095601862973
169,0.499564098260027,0.629592880708149,0.00199921635041117,0.985111939603063,0.000998736713319856,0.0012586923812142,0.00660119178070715
170,0.503196736339852,0.632641313868743,0.0019694518966397,0.985111939603063,0.000991021766767428,0.00124595663549143,0.00650291283878422
171,0.506812951331814,0.635668687776606,0.00194013057785367,0.985111939603063,0.000983283304131114,0.00123328025853951,0.00640609707968438
172,0.510412616070611,0.638675063804611,0.00191124579663264,0.985111939603063,0.000975523967013222,0.00122066503111064,0.00631072271945339
173,0.513995608623465,0.641660505238457,0.00188279105377898,0.985111939603063,0.00096774633359794,0.00120811265882626,0.00621676829845785
174,0.517561812197579,0.644625077212985,0.0018547599468555,0.985111939603063,0.000959952919286019,0.00119562477395328,0.00612421267655664
175,0.5211111150484,0.647568846649929,0.0018271461687449,0.985111939603063,0.000952146177351065,0.00118320293715497,0.00603303502834437
176,0.524643410388721,0.65049188219708,0.00179994350623059,0.985111939603063,0.000944328499615848,0.00117084863921635,0.00594321483846554
177,0.528158596298634,0.653394254168836,0.00177314583859875,0.985111939603063,0.000936502217147082,0.00115856330274381,0.0058547318969985
178,0.531656575636345,0.656276034488103,0.00174674713626112,0.985111939603063,0.000928669600967179,0.0011463482838389,0.00576756629490811
179,0.535137255949865,0.65913729662953,0.00172074145939828,0.985111939603063,0.000920832862781563,0.00113420487374614,0.00568169841956617
180,0.538600549389587,0.661978115564033,0.00169512295662325,0.985111939603063,0.000912994155720183,0.00112213430047479,0.00559710895033849
181,0.542046372621774,0.664798567704609,0.00166988586366481,0.985111939603063,0.000905155575091886,0.00111013773039454,0.00551377885423761
182,0.545474646742941,0.667598730853389,0.00164502450207057,0.985111939603063,0.000897319159150429,0.00109821626980504,0.00543168938164037
183,0.548885297195173,0.670378684149913,0.0016205332779293,0.985111939603063,0.000889486889870895,0.00108637096647939,0.0053508220620691
184,0.552278253682355,0.673138508020609,0.00159640668061225,0.985111939603063,0.000881660693735376,0.00107460281118146,0.00527115870003575
185,0.555653450087343,0.675878284129443,0.00157263928153322,0.985111939603063,0.000873842442526813,0.00106291273915723,0.00519268137094778
186,0.559010824390081,0.67859809532972,0.00154922573292715,0.985111939603063,0.000866033954129935,0.00105130163160016,0.00511537241707506
187,0.56235031858665,0.681298025617009,0.00152616076664685,0.985111939603063,0.000858236993338299,0.00103977031709064,0.00503921444357682
188,0.56567187860928,0.683978160083175,0.00150343919297757,0.985111939603063,0.000850453272666443,0.00102831957300973,0.00496419031458772
189,0.568975454247313,0.686638584871491,0.0014810558994694,0.985111939603063,0.000842684453166264,0.00101695012692724,0.00489028314936225
190,0.572260999069119,0.689279387132805,0.00145900584978686,0.985111939603063,0.000834932145246715,0.00100566265796426,0.00481747631847642
191,0.575528470344976,0.69190065498275,0.00143728408257575,0.985111939603063,0.000827197909496001,0.000994457798130439,0.00474575344008613
192,0.578777828970918,0.694502477459967,0.0014158857103468,0.985111939603063,0.000819483257505467,0.000983336133636018,0.00467509837624115
193,0.58200903939353,0.697084944485319,0.001394805918376,0.985111939603063,0.000811789652694424,0.000972298206178927,0.00460549522925405
194,0.585222069535724,0.699648146822092,0.00137403996362121,0.985111939603063,0.000804118511135195,0.000961344514207074,0.00453692833812311
195,0.588416890723469,0.702192176037131,0.00135358317365501,0.985111939603063,0.000796471202377688,0.000950475514156058,0.00446938227500856
196,0.591593477613489,0.704717124462929,0.00133343094561336,0.985111939603063,0.000788849050272849,0.00093969162166253,0.00440284184176123
197,0.594751808121914,0.707223085160624,0.00131357874515992,0.985111939603063,0.000781253333794378,0.00092899321275342,0.00433729206650292
198,0.597891863353908,0.709710151883887,0.00129402210546585,0.985111939603063,0.000773685287858122,0.000918380625011273,0.00427271820025767
199,0.601013627534238,0.712178419043698,0.0012747566262047,0.985111939603063,0.000766146104138593,0.000907854158715941,0.00420910571363314
200,0.604117087938814,0.714627981673977,0.00125577797256237,0.985111939603063,0.000758636931882085,0.000897414077962884,0.00414644029355148
201,0.607202234827169,0.717058935398057,0.00123708187426172,0.985111939603063,0.000751158878715896,0.000887060611758338,0.00408470784002879
202,0.6102690613759,0.719471376395978,0.00121866412460175,0.985111939603063,0.000743713011453193,0.000876793955091621,0.0040238944630026
203,0.613317563613049,0.721865401372598,0.0012005205795111,0.985111939603063,0.000736300356893073,0.000866614269984843,0.00396398647920651
204,0.616347740353429,0.724241107526484,0.00118264715661557,0.985111939603063,0.000728921902615415,0.000856521686520308,0.00390497040909144
205,0.619359593134882,0.726598592519582,0.00116503983431961,0.985111939603063,0.000721578597770126,0.000846516303845878,0.00384683297379264
206,0.622353126155482,0.728937954447648,0.00114769465090142,0.985111939603063,0.000714271353860426,0.000836598191158591,0.00378956109214188
207,0.62532834621165,0.731259291811411,0.00113060770362156,0.985111939603063,0.000707001045519823,0.00082676738866683,0.00373314187772419
208,0.628285262637207,0.733562703488476,0.0011137751478448,0.985111939603063,0.000699768511282465,0.00081702390853131,0.00367756263597829
209,0.631223887243331,0.735848288705924,0.00109719319617508,0.985111939603063,0.000692574554346569,0.000807367735785216,0.00362281086134033
210,0.634144234259436,0.73811614701362,0.00108085811760332,0.985111939603063,0.000685419943330651,0.000797798829233754,0.00356887423443001
211,0.637046320274947,0.740366378258197,0.00106476623666792,0.985111939603063,0.000678305413022301,0.000788317122333438,0.00351574061927875
212,0.639930164181979,0.742599082557709,0.00104891393262779,0.985111939603063,0.000671231665119265,0.000778922524051393,0.00346339806059896
213,0.642795787118905,0.744814360276933,0.00103329763864764,0.985111939603063,0.000664199368962613,0.000769614919705004,0.00341183478109413
214,0.645643212414814,0.74701231200332,0.00101791384099544,0.985111939603063,0.000657209162261796,0.000760394171782181,0.00336103917880883
215,0.648472465534839,0.749193038523559,0.00100275907825182,0.985111939603063,0.000650261651811399,0.000751260120742563,0.00331099982451825
216,0.651283574026363,0.751356640800768,0.000987829940531228,0.985111939603063,0.000643357414199428,0.000742212585799966,0.00326170545915657
217,0.654076567466089,0.753503219952271,0.000973123068714696,0.985111939603063,0.000636496996506976,0.000733251365686358,0.00321314499128363
218,0.65685147740796,0.755632877227973,0.000958635153694019,0.985111939603063,0.000629680916999123,0.000724376239397692,0.00316530749458928
219,0.659608337331932,0.757745713989301,0.000944362935627195,0.985111939603063,0.000622909665806956,0.000715586966921861,0.00311818220543496
220,0.662347182593589,0.759841831688714,0.000930303203204948,0.985111939603063,0.000616183705600589,0.000706883289949125,0.00307175852043178
221,0.66506805037459,0.761921331849757,0.000916452792928169,0.985111939603063,0.000609503472253085,0.00069826493256526,0.00302602599405479
222,0.667770979633939,0.76398431604766,0.000902808588396112,0.985111939603063,0.000602869375495205,0.000689731601927757,0.0029809743362926
223,0.670456011060073,0.766030885890458,0.000889367519605197,0.985111939603063,0.000596281799560892,0.000681282988925368,0.00293659341033215
