"age","WageS","WWa","Survive","surv","B","Q","NageS"
0,0,0,1,0.839457020769207,0,0,37.4019623334621
1,1.43178958074241e-05,0.000589616983704448,0.839457020769207,0.839457020769207,1.20192581581841e-05,0.000494958116535462,31.3973398713702
2,0.00011042363166224,0.00230159105529745,0.704688089718713,0.839457020769207,7.78142180558669e-05,0.00162190380407124,26.3567173884987
3,0.000359327539351892,0.00505415845918836,0.591555364366815,0.839457020769207,0.000212562133468339,0.00298981454889279,22.1253314562051
4,0.000821344730421193,0.00877014348017501,0.49658530379141,0.839457020769207,0.000407867722473681,0.00435512436439696,18.5732648277572
5,0.0015471734990216,0.0133767304884155,0.416862019678508,0.839457020769207,0.00064495786959521,0.00557625088809598,15.5914575582665
6,0.00257888094275372,0.0188052408475839,0.349937749111155,0.839457020769207,0.00090244779233289,0.00658066365369666,13.088358511312
7,0.00395080299758499,0.0249909196792235,0.293757700323533,0.839457020769207,0.00116057880300189,0.0073412750939388,10.9871144426652
8,0.00569036569029084,0.0318727327988444,0.246596963941606,0.839457020769207,0.00140322690294321,0.00785971914071709,9.22321035689009
9,0.00781883392488359,0.0393931735671981,0.207007552681153,0.839457020769207,0.00161855767561052,0.00815468445248954,7.74248868812265
10,0.0103519936463455,0.0474980792669804,0.173773943450445,0.839457020769207,0.00179890675849942,0.00825392854054501,6.49948648747073
11,0.0133007727803878,0.0561364565832151,0.145875756856227,0.839457020769207,0.00194026029611178,0.00818894809130325,5.4560395633019
12,0.0166718059340122,0.0652603157647917,0.122456428252982,0.839457020769207,0.00204156980720601,0.00799154517521816,4.58011071700834
13,0.020467947457555,0.0748245130551249,0.102796908435286,0.839457020769207,0.00210404172065253,0.00769172861724256,3.84480609729294
14,0.0246887371130232,0.0847866009947209,0.0862935864993705,0.839457020769207,0.00213047967162288,0.00731653988692556,3.22754947186881
15,0.0293308222640931,0.0951066862148481,0.0724397570342514,0.839457020769207,0.00212471763842572,0.00688950524173639,2.70938906404022
16,0.0343883401983004,0.105747294358305,0.0608100626252179,0.839457020769207,0.00209115712103595,0.00643049959237588,2.27441567180388
17,0.0398532639099791,0.116673241779912,0.0510474340041544,0.839457020769207,0.00203440685929481,0.00595586960981081,1.90927420384328
18,0.0457157144117494,0.127851513695556,0.0428521268670402,0.839457020769207,0.00195901559378966,0.00547870928502507,1.60275363498978
19,0.0519642424012652,0.13925114846425,0.0359725187534296,0.839457020769207,0.00186928468428728,0.00500921454956683,1.34544279145554
20,0.058586081887076,0.150843127702709,0.0301973834223185,0.839457020769207,0.00176914637795538,0.00455506776386046,1.12944139733067
21,0.0655673781714907,0.162600271946314,0.0253494055227249,0.839457020769207,0.00166209405833098,0.00412182023167246,0.948117510536615
22,0.0728933923980069,0.174497141584094,0.0212797364383772,0.839457020769207,0.00155115217832879,0.00371325318215971,0.795903900734185
23,0.0805486846950308,0.186509942808496,0.017863424153314,0.839457020769207,0.00143887531969889,0.00333170621719851,0.66812711732891
24,0.0885172777851901,0.198616438333206,0.0149955768204777,0.965203164475733,0.00132736763896738,0.00297836805883526,0.560863999408045
25,0.0967828027795318,0.210795862644246,0.014473778200264,0.965203164475733,0.00140081282103084,0.00305101256144614,0.541347707069161
26,0.105328628737383,0.22302884156094,0.0139701365208147,0.965203164475733,0.00147145532301145,0.00311574336468549,0.522510519944836
27,0.114137977444778,0.235297315894146,0.0134840199780484,0.965203164475733,0.00153903876811943,0.00317275370829783,0.504328807322617
28,0.12319402474631,0.247584468999525,0.0130148187526663,0.965203164475733,0.00160334790348472,0.00322226699000394,0.486779760764062
29,0.132479989656355,0.259874658033378,0.0125619442451516,0.965203164475733,0.0016642062436614,0.00326453096494315,0.469841365492213
30,0.141979212375095,0.272153348727998,0.0121248283373881,0.965203164475733,0.0017214735775256,0.00329981263477229,0.453492372774684
31,0.151675222242079,0.284407053512327,0.011702922679972,0.965203164475733,0.00177504339836662,0.00332839375689343,0.437712273267734
32,0.161551796574539,0.296623272812248,0.0112956980043238,0.965203164475733,0.00182484030616195,0.00335056691074131,0.422481271287883
33,0.17159301125887,0.308790439372856,0.0109026434587356,0.965203164475733,0.00187081742176626,0.00336663206394856,0.407780259978796
34,0.181783283891004,0.320897865452773,0.0105232659675222,0.965203164475733,0.00191295384483464,0.0033768935865697,0.393590797342271
35,0.192107410194422,0.332935692747849,0.0101570896124723,0.965203164475733,0.00195125218056471,0.00338165766643043,0.379895083103287
